"","birth_year","height.cm","height.in","study_id","Code","Continent, Region, Country","century","decade","year","heights.cm","year_decade"
"250",1850,160.5,63.1889763779528,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"251",1850,163,64.1732283464567,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"252",1850,172.5,67.9133858267717,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"253",1850,166,65.3543307086614,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"254",1850,165,64.9606299212598,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"255",1850,164,64.5669291338583,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"256",1850,171.5,67.5196850393701,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"257",1850,165,64.9606299212598,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"258",1850,166,65.3543307086614,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"259",1850,152,59.8425196850394,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"260",1850,160,62.992125984252,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
"261",1850,160,62.992125984252,"German Conscripts 19th cent",NA,NA,NA,NA,NA,NA,NA
